user_id,age,gender,steps,calories_burned,sleep_hours,workout_duration_minutes,water_intake_liters,mood
1961,56,Female,9232,523.2,5.9,86,3.08,Neutral
1973,57,Male,16151,805.5,6.6,28,3.42,Happy
1820,30,Male,11330,587.2,7.2,54,3.22,Tired
1615,40,Female,17422,900,6.8,0,1.82,Tired
1103,33,Male,12276,694.7,6.2,56,1.89,Tired
1946,47,Male,19535,900,4.5,47,3.66,Tired
1038,21,Female,4937,342.6,8,28,1.65,Happy
1946,57,Female,7886,506.4,5.7,54,2.83,Happy
1197,33,Female,11282,678.9,9.2,0,1.26,Tired
1645,48,Male,1208,321.9,6.4,0,2.29,Neutral
1578,59,Female,1599,233.8,6.2,0,2.91,Tired
1390,42,Female,4709,368.2,6.3,71,2.48,Neutral
1178,29,Male,17597,864.3,7.2,36,2.87,Tired
1967,43,Female,6723,462.9,5.7,28,1.64,Tired
1553,54,Female,15004,749.2,6,73,1.93,Neutral
1447,50,Female,10768,558.9,7.9,24,2.84,Tired
1499,45,Female,11316,665.6,5.5,82,2.99,Happy
1014,26,Male,19792,900,7.8,66,2.65,Neutral
1622,29,Female,8972,501.9,8.2,38,3.16,Happy
1668,22,Female,18206,894.5,8,0,1.34,Neutral
1288,45,Male,19979,900,7.4,64,2.17,Happy
1477,52,Female,16546,900,4.3,52,3.78,Tired
1230,22,Male,11291,510,5.2,62,3.4,Tired
1922,51,Male,12794,734,5,45,2.94,Neutral
1419,51,Male,12659,740.3,6.4,64,2.39,Happy
1156,30,Female,8983,523.7,7,54,3.22,Tired
1549,56,Male,7500,482.5,5.2,72,2.8,Happy
1440,59,Male,2634,322,6.7,29,1.44,Happy
1096,31,Male,15059,800.9,8,60,3.2,Neutral
1996,28,Female,5814,517.5,5.5,36,1.89,Tired
1410,59,Female,18551,900,5.8,85,3.03,Neutral
1950,55,Female,5076,446.1,8.8,30,1.37,Neutral
1288,21,Female,9390,598.1,5.6,0,3.62,Tired
1253,50,Female,6442,492.4,7.5,86,2.31,Happy
1195,24,Female,4505,341.3,8.9,65,1.72,Neutral
1597,58,Female,18186,900,5.2,39,2.02,Tired
1833,25,Male,1502,256.8,5.3,32,2.26,Happy
1521,54,Male,13756,714.4,6.7,36,2.5,Happy
1516,27,Male,15262,856.7,7.1,51,3.42,Happy
1634,32,Male,17141,784.9,6,35,2.55,Neutral
1841,55,Female,11605,731.5,10,42,0.98,Neutral
1864,32,Male,8939,446.6,7.8,0,1.64,Tired
1117,22,Male,5719,421.1,5.8,33,4.43,Happy
1805,46,Male,8748,597,5,0,2.59,Happy
1908,36,Male,3870,295.4,6.9,0,3.17,Tired
1158,27,Female,5758,451.5,7.7,52,2.28,Happy
1814,29,Female,14038,777.3,9.8,0,1.8,Happy
1227,21,Female,6968,495.1,7.1,73,2.16,Tired
1876,48,Male,12659,688.9,6.6,0,2.59,Tired
1215,35,Female,18482,900,5.5,42,2.18,Neutral
1947,33,Male,17766,832.1,7.6,48,3.84,Neutral
1695,57,Female,8790,546.4,8.5,25,2.07,Neutral
1014,53,Female,10585,669.3,4.3,58,1.76,Tired
1156,42,Female,5271,388,7.1,24,3.07,Neutral
1647,40,Female,5323,392.6,5.5,59,3.15,Happy
1260,29,Female,3038,401,5,40,2.52,Neutral
1156,51,Male,16977,870.9,9.5,78,2.08,Neutral
1046,53,Female,6461,476,8.3,0,1.17,Neutral
1323,54,Male,9063,589.3,6.1,43,3.35,Tired
1843,20,Male,19369,900,6.8,22,3.11,Happy
1684,26,Male,2262,324.5,6.5,0,2.19,Tired
1129,35,Male,6731,518.7,5.3,89,2.54,Happy
1410,52,Male,10903,681.3,6.2,89,2.34,Neutral
1094,51,Female,1349,304.7,8.2,82,3.64,Neutral
1626,58,Female,1440,153.5,6.2,66,1.77,Happy
1754,31,Female,14899,737.4,7.7,0,2.07,Tired
1931,21,Female,19946,900,6.2,32,2,Tired
1291,46,Male,4152,326.3,5.2,64,2.72,Neutral
1793,58,Female,11247,613.9,8.8,51,2.54,Happy
1810,32,Female,19717,900,3.8,0,2.64,Happy
1282,45,Male,10614,629.9,9.7,61,1.88,Happy
1068,59,Male,17457,891.4,8.5,61,3.54,Happy
1659,33,Female,7949,506.7,7.3,26,2.18,Neutral
1010,29,Female,3205,308.2,6.3,22,3.33,Tired
1253,22,Male,18855,900,6.4,56,4.7,Neutral
1841,51,Female,14133,834.7,7.3,22,1.89,Happy
1871,59,Female,19114,876.3,7.3,37,2.74,Tired
1549,18,Female,1035,305.1,5.6,61,2.41,Neutral
1133,56,Female,18404,900,7.1,28,3.92,Happy
1711,49,Male,6534,524.7,7.4,76,2.3,Neutral
1022,43,Male,9009,510.9,6.5,43,2.67,Happy
1814,34,Male,11952,653.8,10,26,2.66,Neutral
1345,44,Female,3535,393.1,6.8,0,2.43,Neutral
1301,41,Female,5963,426.1,4.4,0,3.03,Neutral
1362,52,Female,13707,723,5.5,75,2.57,Happy
1395,59,Female,13860,749.4,8.1,77,2.84,Tired
1217,56,Female,15247,753.8,5.9,37,2.65,Tired
1140,43,Male,18410,900,5.5,58,2.08,Happy
1615,55,Female,18670,886.5,9.1,69,2.31,Tired
1957,40,Female,9512,616.6,7.3,52,2.89,Tired
1209,39,Male,14887,753.3,6.1,47,2.89,Neutral
1984,21,Female,3293,334.3,3,75,3.37,Neutral
1992,26,Male,18996,900,7.9,44,3.8,Happy
1622,21,Male,17860,900,7,33,2.14,Happy
1615,24,Male,12356,735.4,9,74,2.59,Neutral
1827,40,Male,11018,655,5.4,26,2.36,Happy
1682,19,Male,13820,717.8,6.4,23,1.72,Happy
1459,41,Female,16933,849.2,7.4,49,2.9,Tired
1355,57,Male,2947,435.9,8.9,0,3.04,Happy
1323,48,Male,16310,899.8,7.4,76,1.75,Happy
1132,48,Female,17303,882.2,5.9,56,2.24,Neutral
1887,57,Female,16014,811.9,8.9,0,2.17,Happy
1804,51,Male,18977,887.1,6.5,0,1.44,Neutral
1839,41,Female,10939,694,7.3,71,2.47,Happy
1126,43,Female,15465,783.1,8.1,22,1.7,Tired
1105,33,Male,11225,701.7,9.3,26,2.61,Neutral
1603,30,Male,8704,589.5,7.6,0,2.69,Happy
1798,32,Female,17640,900,10,89,2.78,Happy
1377,44,Male,7512,538.4,6.9,53,2.81,Tired
1904,21,Male,3991,349.1,7.4,35,3.57,Happy
1050,33,Female,18801,900,6.1,27,1.93,Tired
1028,47,Male,8965,559.8,7.5,40,1.97,Neutral
1461,47,Male,14730,775.8,7.4,30,2.96,Neutral
1295,53,Male,9301,490.9,8.6,69,2.41,Happy
1296,20,Male,19936,889.7,7.7,25,3.29,Neutral
1725,39,Male,10249,647.9,6.2,34,2.89,Tired
1778,39,Female,15155,797.2,7.4,30,3.84,Tired
1406,29,Female,17080,900,6,46,2.44,Happy
1768,38,Male,3042,302.7,7.8,0,1.46,Tired
1813,21,Female,19565,900,6.2,57,2.74,Tired
1612,48,Male,15834,879.8,4.9,23,2.45,Tired
1404,48,Male,5492,497.4,5.3,64,2.87,Happy
1345,40,Male,4558,366.5,5.2,29,2.96,Neutral
1621,37,Male,10813,582.5,6.2,73,2.13,Tired
1419,32,Male,4658,447,5.7,48,1.79,Neutral
1181,40,Female,17319,878.4,7,31,2.4,Neutral
1982,45,Female,4884,371.1,6.4,75,0.83,Happy
1824,33,Male,5780,411.2,7.8,59,2.56,Happy
1000,54,Female,6952,442.1,7.6,56,2.21,Neutral
1830,38,Male,8517,579.4,6.5,85,3.1,Happy
1949,32,Female,6106,377.3,8.9,39,1.11,Neutral
1566,34,Male,19550,900,5.6,31,2.5,Tired
1370,54,Female,5397,428.4,8.5,57,3.6,Neutral
1935,30,Male,13643,715.8,7.2,49,2.97,Neutral
1910,36,Male,15822,900,6.4,66,3.19,Tired
1660,47,Female,11462,703.4,8.7,61,2.74,Happy
1430,35,Female,4711,365.7,7.8,24,1.34,Neutral
1968,31,Male,2586,298.1,5.4,0,2.62,Happy
1308,53,Female,10406,661,7.5,70,2.79,Tired
1136,53,Male,8138,529.5,7.5,31,1.75,Neutral
1201,37,Female,8662,616.6,8.5,29,2.41,Neutral
1435,36,Female,8404,564.5,7.9,56,0.5,Neutral
1312,24,Male,14333,786,8,85,2.27,Neutral
1116,21,Female,10837,645.7,6.3,86,2.19,Happy
1665,51,Female,10542,779.1,6.7,33,3.48,Happy
1936,19,Male,16904,825.2,6.6,66,2.08,Tired
1802,22,Female,9556,527.5,4.6,39,2.31,Happy
1574,27,Male,14355,762.1,8.9,71,2.44,Neutral
1243,49,Male,13806,822.5,5.3,87,2.09,Tired
1536,59,Male,10818,509.5,7.4,45,3,Neutral
1601,58,Male,15864,739.4,6.5,66,1.11,Neutral
1074,30,Male,1981,259.3,6.6,22,3.3,Tired
1805,56,Female,11228,755.1,8,21,2.49,Neutral
1385,22,Male,4552,383.4,5.8,60,3.41,Neutral
1902,27,Male,18305,874.1,7.7,49,0.58,Tired
1209,27,Female,12938,758.6,7.7,56,0.79,Happy
1474,55,Female,17318,900,5.8,0,2.3,Tired
1417,44,Female,6052,410.1,8.4,0,2.85,Tired
1346,38,Male,6406,479,9.1,0,2.11,Tired
1528,25,Male,18858,900,10,28,2.91,Happy
1639,18,Male,13850,782.6,6.6,0,3.19,Tired
1938,45,Female,13601,721.1,7.3,43,2.97,Happy
1954,56,Male,8098,555.4,7.4,0,2.57,Neutral
1875,31,Female,7719,550.7,8,73,2.57,Tired
1762,38,Male,16856,900,9.6,37,2.07,Neutral
1178,47,Female,9594,502.6,7.7,58,2.46,Neutral
1181,38,Male,1612,192.8,7.8,66,1.78,Happy
1663,26,Male,8286,497,5.4,46,1.95,Neutral
1024,34,Male,11068,656.1,10,53,2.86,Neutral
1966,22,Female,10805,660.2,6.3,38,2.18,Tired
1179,48,Female,4017,308,3,25,1.98,Neutral
1709,57,Male,10926,653.3,3.6,49,2.81,Tired
1500,55,Male,12740,756.9,7.5,31,2.77,Neutral
1855,36,Male,11572,696.3,5.1,34,2.35,Happy
1160,53,Female,17237,866.5,7.1,58,2.4,Neutral
1176,50,Male,11002,621.7,4.8,83,2.79,Happy
1284,30,Male,16818,807.8,7.5,83,3.18,Tired
1062,31,Male,4201,455.1,7.8,34,2.64,Tired
1661,50,Male,1752,293.8,7.3,77,1.67,Neutral
1665,46,Female,8556,461.6,6,86,2.35,Neutral
1155,53,Female,2341,355,8.3,20,2.21,Tired
1881,27,Male,14981,832.2,6.4,26,1.76,Tired
1468,48,Male,9696,647.6,6.7,28,2.85,Tired
1048,23,Female,15525,793.1,6.2,20,2.9,Happy
1966,18,Female,6565,441.6,6.6,24,3.01,Neutral
1848,24,Male,15947,797.2,9.8,66,1.81,Tired
1083,44,Female,8930,663.1,7,29,2.61,Tired
1360,38,Female,7517,475.6,5.1,21,2.5,Neutral
1688,45,Male,15287,763.7,5.6,42,2.72,Neutral
1147,33,Female,12829,680.8,6.6,0,2.59,Happy
1629,40,Female,3422,320.6,5.8,38,2.49,Tired
1341,37,Male,14960,876.2,8.4,57,2.41,Neutral
1475,55,Male,9865,608.4,4.9,66,3.27,Happy
1062,42,Female,6985,541.1,6.8,71,1.9,Tired
1700,45,Male,7947,532.1,8.5,68,2.38,Happy
1359,22,Female,14790,782.6,6.1,42,3.26,Neutral
1560,38,Male,15739,777.4,7.7,69,1.93,Happy
1326,35,Female,11971,758.5,6.9,36,1.97,Tired
1768,23,Male,4668,436.3,7,0,3.01,Neutral
1735,46,Female,11744,723.9,7.8,21,1.5,Tired
1140,36,Female,5509,466.6,4.2,88,2.96,Happy
1989,50,Female,3500,304.5,8.8,81,2.16,Happy
1214,18,Male,10904,649.4,4.2,0,2.79,Happy
1434,20,Male,17683,900,8.7,80,1.65,Neutral
1890,59,Female,13416,783.9,7.7,30,3.33,Happy
1951,38,Female,15833,841.1,7.7,46,1.65,Neutral
1722,52,Male,19290,900,9.4,54,3.01,Happy
1317,58,Male,3485,366,8.8,0,1.68,Happy
1031,57,Male,15003,866.2,8.2,87,3.77,Neutral
1669,20,Male,8459,548.4,6.6,80,2.45,Neutral
1284,42,Male,7120,466.2,6.5,60,3.87,Neutral
1304,55,Male,9485,627.9,8.3,62,1.93,Tired
1428,37,Female,15251,846.7,7.7,68,2.19,Happy
1476,51,Male,19257,900,7.5,30,3.35,Tired
1285,38,Female,7172,444.6,6.9,86,1.5,Happy
1143,40,Male,19472,900,6.4,70,2.01,Happy
1423,23,Male,7487,459.8,4.9,71,2.85,Happy
1018,30,Female,10964,677.4,8,62,1.79,Happy
1017,40,Female,12055,627.4,6.7,77,2.87,Tired
1768,26,Male,7880,472.8,6.6,89,2.62,Happy
1589,34,Female,1528,275.7,4.3,48,1.44,Tired
1370,19,Female,11325,681.9,7.1,50,3.18,Neutral
1174,36,Female,19308,900,5,47,1.62,Tired
1193,36,Female,18246,900,6.3,69,3.04,Happy
1501,24,Male,11554,717.8,8.2,55,2.59,Tired
1987,59,Female,16413,863.5,7.1,38,2.18,Tired
1112,59,Male,15127,814.7,6.8,86,1.73,Neutral
1113,37,Male,19026,900,5.9,31,2.73,Neutral
1221,26,Male,16693,831.6,6.2,43,1.89,Neutral
1677,34,Male,10212,664.8,9.4,84,3.35,Happy
1946,44,Female,6196,415.7,8.2,0,3.37,Tired
1830,19,Female,14850,878.9,6.3,45,3.65,Tired
1643,53,Male,7999,478.7,6.8,0,2.7,Neutral
1896,36,Male,8322,549,7.4,77,2.22,Happy
1263,34,Male,4143,369.2,7.7,61,2.29,Happy
1924,22,Male,14812,786.8,7,48,2.24,Happy
1054,56,Female,18854,900,4.3,48,2.67,Neutral
1870,35,Male,6678,506.6,7,28,2.81,Happy
1642,24,Female,2382,322.1,6.9,21,3.36,Happy
1799,34,Male,10528,567.9,10,21,2.51,Happy
1777,56,Male,8114,466,10,37,1.52,Neutral
1457,53,Male,10434,555.8,8,88,2.21,Neutral
1978,57,Male,2705,296,6,76,3.59,Tired
1877,21,Female,6997,585.6,8,42,1.41,Tired
1161,55,Female,8962,556,4.5,38,3.02,Tired
1379,42,Female,12391,800.7,6.2,38,2.23,Neutral
1992,22,Male,15535,819.7,4.6,77,1.88,Tired
1086,47,Male,19978,900,7.8,68,2.78,Happy
1054,29,Female,13129,754.9,5.2,64,3.59,Neutral
1475,21,Female,18699,900,6.6,0,2.74,Neutral
1799,41,Male,9759,601.7,6.9,69,2.32,Tired
1177,46,Male,3704,263,7,30,1.59,Happy
1390,26,Female,6725,424.5,6.3,0,2.43,Happy
1348,21,Male,1124,160.9,7.5,28,1.57,Neutral
1007,41,Male,10729,665.4,5.1,33,2.28,Neutral
1832,31,Female,13767,682.5,9.6,40,2.46,Tired
1312,22,Male,5807,502.9,5.4,0,0.85,Happy
1758,35,Female,19354,900,7.1,0,3.47,Neutral
1834,59,Male,17009,900,7.9,88,1.63,Happy
1983,36,Female,18198,895.6,8,28,2.37,Neutral
1982,29,Male,4101,307.9,8.2,86,2.87,Tired
1442,35,Female,2654,288.8,4.6,37,3.42,Neutral
1766,34,Female,17515,900,5.6,31,1.95,Neutral
1327,47,Female,1394,361.5,7.2,35,0.74,Neutral
1053,41,Female,8319,558.2,7.7,56,3.26,Tired
1760,28,Male,4573,317.1,8.9,39,1.63,Tired
1238,52,Male,10173,558.3,6.2,0,2.75,Tired
1228,40,Female,8106,449.8,5.6,34,2.8,Neutral
1578,34,Male,12147,679.4,6.2,44,0.5,Neutral
1050,18,Male,6060,428.5,10,36,1.37,Happy
1608,32,Male,17326,886.2,9.3,31,2.18,Tired
1603,49,Male,13842,700,6.7,61,0.69,Tired
1263,26,Male,11933,618.6,8.9,58,1.56,Neutral
1417,32,Female,7632,510,6.1,75,2.59,Tired
1802,45,Female,7755,534.4,8.4,72,2.44,Happy
1095,41,Female,12130,626,4.9,66,2.71,Tired
1087,52,Female,6589,487.2,7.5,44,2.81,Tired
1077,39,Male,12612,751.8,8.5,69,1.32,Tired
1287,44,Male,15843,717.2,6.5,52,1.6,Happy
1119,36,Female,19888,900,7.9,48,3.03,Happy
1813,29,Male,13015,755.7,6.2,22,3.57,Tired
1490,37,Male,13672,794.7,7.5,58,1.82,Happy
1911,18,Female,3976,308,6.3,23,2.68,Neutral
1451,38,Male,18855,900,8.2,56,3.06,Tired
1499,18,Female,12891,760.7,5.1,25,2.67,Happy
1164,27,Female,7595,471.2,5.5,29,2.33,Happy
1181,49,Male,18526,900,9,31,2.05,Happy
1468,56,Male,14404,769.3,3.3,85,3.89,Neutral
1909,39,Female,19952,900,6,22,2.57,Happy
1734,35,Female,18992,900,6.8,84,2.77,Neutral
1822,49,Male,13825,761.4,7.5,83,2.73,Neutral
1943,44,Female,19281,900,6.3,54,1.93,Happy
1977,45,Female,3192,288.1,5.3,0,2.54,Neutral
1006,35,Female,13264,750.2,8.8,66,2.27,Happy
1329,56,Male,2091,311.6,8.6,71,2.26,Happy
1774,46,Female,18083,900,6.4,53,2.72,Happy
1672,35,Male,11093,562.8,4.3,44,1.86,Tired
1150,25,Female,3178,297.9,7.5,88,1.66,Neutral
1084,48,Male,18116,882.4,7.3,48,2.85,Neutral
1146,51,Female,14592,870.2,6,83,2.13,Happy
1623,24,Male,9704,594.1,4.1,72,2.26,Neutral
1380,53,Male,3687,333.5,6.6,77,1.15,Happy
1914,35,Male,4756,362.3,8.1,60,3.17,Neutral
1547,55,Female,7061,476.2,8.4,70,2.87,Neutral
1284,26,Female,9623,622.5,6.9,37,3,Happy
1699,26,Female,5494,328.3,6.1,60,2.77,Happy
1081,25,Male,2279,302.7,8.1,80,1.44,Happy
1513,52,Female,7538,476.3,5.3,43,2.66,Neutral
1896,35,Male,3221,350.4,5,66,2.07,Tired
1814,22,Female,6164,486.5,6.9,0,1.83,Tired
1708,31,Male,1854,239.4,9.3,55,2.85,Neutral
1915,45,Male,4212,300,9.4,0,3.66,Neutral
1522,47,Male,19970,900,5,0,3.55,Happy
1745,21,Female,15385,879.8,6.3,88,2.94,Happy
1385,56,Female,13530,783,10,45,2.48,Happy
1706,37,Female,4340,354.7,6,73,2.35,Neutral
1470,42,Male,10811,600.7,9.4,63,1.87,Happy
1118,45,Male,1275,223,8.5,52,2.31,Happy
1395,29,Female,13295,666.9,8.8,45,3.14,Neutral
1531,19,Female,1714,307.8,6.3,41,3.78,Tired
1260,31,Female,7054,530.5,6.4,39,1.93,Happy
1804,39,Male,1809,253,5.6,21,1.1,Tired
1933,48,Male,14215,743.6,8.2,60,2.13,Happy
1255,40,Male,10053,567.2,4.5,73,3.13,Happy
1733,37,Male,1036,218.9,6.8,76,3.95,Happy
1904,55,Male,11273,614.2,9.5,37,3.42,Neutral
1225,21,Female,13499,732.2,7.9,0,3.4,Neutral
1052,32,Male,12403,735.4,8.5,65,1.91,Happy
1939,41,Male,16037,875.6,4.5,0,1.93,Happy
1866,42,Male,15017,758.7,5.5,41,1.57,Neutral
1499,18,Male,18365,900,8.8,22,2.03,Neutral
1505,24,Male,15696,860.1,7.2,0,3.14,Tired
1853,48,Female,7447,450.9,5.4,21,3.64,Neutral
1363,29,Male,13583,750.4,7.9,47,2.74,Happy
1279,59,Male,1151,306.7,6.2,53,2.32,Neutral
1592,22,Male,15257,798,10,72,1.75,Tired
1713,59,Female,12486,598.5,7.9,78,2.42,Tired
1157,55,Female,14507,654.4,5.6,29,2.64,Happy
1631,29,Female,10514,636.1,8.3,21,1.48,Neutral
1058,56,Male,6648,471.2,9.4,67,3.15,Tired
1726,35,Female,2511,309.8,7,25,2.2,Tired
1127,19,Male,19642,900,5.8,63,3.1,Tired
1735,27,Male,17615,830.6,7.1,73,2.49,Happy
1720,32,Female,8749,509.6,6.1,55,2.71,Tired
1881,47,Male,1571,284,6.6,27,2.01,Neutral
1114,34,Male,18586,900,4.9,0,2.26,Happy
1208,21,Male,13232,716.4,8.3,52,2.95,Neutral
1525,24,Female,10762,558.9,5.3,38,2.41,Neutral
1520,58,Male,14217,785.7,7.9,0,1.73,Tired
1551,48,Male,10231,611.8,6.5,70,2.58,Happy
1961,56,Female,7609,451.4,7.3,42,2.77,Happy
1236,51,Male,15629,726,6.3,20,3.46,Neutral
1280,23,Male,13273,759.5,7.3,78,3.31,Happy
1358,55,Female,17554,871.3,7.6,22,2.45,Happy
1200,51,Male,6151,455.4,6.5,29,2.12,Happy
1757,32,Male,7406,503.7,4.4,68,2.34,Happy
1277,31,Male,15294,754.4,7.5,75,2.13,Tired
1234,23,Male,15893,856.6,7.6,35,2.85,Neutral
1493,54,Male,1188,204.5,4.9,58,3.23,Neutral
1003,49,Female,14073,688.2,5.5,63,3.37,Happy
1665,20,Female,8145,444.6,6.5,27,2.21,Happy
1441,20,Female,6927,476.9,3.6,27,2.14,Neutral
1028,39,Female,1599,343.7,8.1,64,2.21,Neutral
1108,39,Male,14133,767.4,6.3,0,1.15,Tired
1609,27,Male,13209,817.5,7.4,0,1.66,Happy
1726,20,Male,12524,773.4,5.4,36,2.48,Neutral
1804,29,Male,15317,838.5,10,74,2.77,Tired
1074,46,Male,10145,684.5,4.9,75,2.84,Tired
1837,34,Female,15357,887.3,6.3,63,1.95,Happy
1145,24,Female,10817,691.6,8.8,72,2.16,Tired
1127,30,Male,2870,220.6,5.3,0,2.31,Tired
1852,19,Male,19408,900,7.1,58,2.23,Tired
1041,21,Male,13521,706.2,7.9,0,2.98,Tired
1355,27,Female,6453,516.7,4.7,44,1.58,Tired
1040,56,Male,2827,297.7,6,0,1.7,Happy
1933,41,Male,17923,900,7.3,87,2.29,Happy
1033,34,Male,17225,894.1,7.7,51,1.54,Happy
1016,23,Female,8202,526.7,5.8,60,1.17,Happy
1676,36,Male,5438,398.6,9.8,26,1.45,Neutral
1152,22,Female,13139,716.3,7.7,37,2.33,Happy
1997,49,Female,12218,702.2,8.2,36,2.94,Happy
1377,27,Female,13924,753.7,8.1,78,2.96,Happy
1587,26,Female,7716,485.4,4.7,30,3.61,Tired
1598,44,Female,17088,863.2,6.8,70,2.57,Tired
1628,30,Female,7818,603.8,7,26,2.67,Tired
1873,36,Male,5286,511.3,6.6,46,2.32,Happy
1341,38,Male,5739,406,7.3,0,2.36,Neutral
1980,41,Male,3089,366,3.8,56,3.96,Neutral
1026,55,Female,6605,422.8,7.2,24,2.68,Happy
1824,21,Male,7822,496.5,6.5,81,2.74,Neutral
1286,41,Female,4321,318.5,3.8,74,1.7,Neutral
1645,52,Female,12773,761.9,7.6,0,2.79,Happy
1730,20,Female,19933,900,5.2,75,2.96,Tired
1167,21,Male,2216,322.4,6.4,70,3.28,Neutral
1609,54,Female,5885,479.8,6.6,87,2.94,Tired
1267,57,Female,13170,683.3,4.2,0,2.41,Happy
1748,52,Male,9933,581.1,4.4,80,2.38,Tired
1820,48,Male,10906,658.5,7.8,52,2.45,Neutral
1454,42,Female,13236,712.2,6.1,74,2.58,Tired
1905,57,Female,3797,355.4,6.4,37,3.39,Tired
1684,30,Male,1818,232.7,7.1,31,3.25,Tired
1400,21,Male,9434,643.8,4.4,40,3.03,Happy
1921,31,Male,8926,604,6.4,0,3.92,Happy
1980,30,Female,13717,810.5,6.8,40,0.64,Happy
1475,44,Male,13069,755.7,9.6,41,2.18,Happy
1701,23,Male,1012,185.8,5.6,74,2.49,Tired
1633,34,Male,6894,451.8,8.2,0,2.03,Neutral
1557,53,Female,8392,500.6,7,60,1.85,Tired
1575,57,Male,17102,871.2,5.3,24,1.3,Tired
1129,52,Male,1689,320.4,6.1,63,2.28,Tired
1821,34,Male,12932,643.6,8.3,35,3.13,Neutral
1362,58,Male,12766,681.5,8.2,54,3.04,Neutral
1704,19,Male,14292,752,6.2,24,1.97,Neutral
1818,30,Female,15863,768.8,7.5,81,2.65,Tired
1692,19,Female,18386,900,5.4,45,3.45,Happy
1291,45,Female,8408,519.2,6.7,80,1.44,Happy
1370,43,Male,11694,723.4,6.4,70,2.39,Tired
1793,39,Female,9142,551.9,8.4,88,2.7,Happy
1028,20,Female,2765,333.5,7.7,75,2.51,Happy
1148,52,Female,16237,855.2,6,0,3.1,Tired
1778,29,Male,6778,347,6.1,55,1.45,Tired
1295,41,Male,3291,259.9,7,43,1.8,Happy
1010,22,Female,5866,453.8,6.8,49,2.98,Tired
1511,37,Female,9429,594.1,6.6,88,1.31,Happy
1675,56,Male,11584,659.9,6.5,67,3.07,Neutral
1112,56,Male,12747,776.4,9.1,0,2.81,Neutral
1186,30,Female,18968,900,6.3,52,3.02,Tired
1806,58,Male,2307,370.8,7.4,88,2.17,Happy
1743,29,Female,3085,200.4,10,69,2.86,Neutral
1226,30,Male,17415,900,5.7,42,1.68,Tired
1309,27,Female,1291,221.3,7.3,29,2.21,Neutral
1097,50,Female,4686,388.7,7.4,0,2.53,Neutral
1054,57,Male,13579,802.5,7,36,1.87,Tired
1622,33,Female,2642,199.9,7.1,72,2.65,Neutral
1663,52,Female,9769,578.1,5.7,27,1.7,Tired
1757,20,Female,4909,446.8,7.5,63,2.69,Tired
1405,22,Male,18607,900,4.2,0,3.72,Neutral
1068,43,Male,13268,776.4,9.7,25,1.62,Neutral
1311,28,Male,11844,707.6,9.6,56,2.48,Happy
1288,24,Female,9638,594,6.5,73,1.37,Neutral
1761,27,Male,5373,444.9,8.6,42,1.92,Happy
1547,59,Female,12233,754.1,6.6,76,2.99,Tired
1750,51,Female,19963,900,7,70,2.2,Neutral
1147,20,Male,18806,900,6,77,3.02,Neutral
1466,25,Male,8558,498.3,8.2,38,2.75,Tired
1738,48,Female,14271,799.9,6.1,46,2.45,Neutral
1243,28,Female,7745,534.3,8.2,44,1.78,Happy
1490,24,Male,19993,900,6.9,40,2.98,Neutral
1848,19,Male,7734,451.5,7,44,2.71,Happy
1957,23,Male,14860,848.1,4.8,70,1.43,Neutral
1506,58,Female,9250,526,7.1,54,1.82,Neutral
1364,49,Female,9650,703,5.3,89,0.56,Tired
1481,37,Female,17487,855.1,7.1,69,1.54,Happy
1200,51,Female,18125,866.7,9.9,34,2.28,Tired
1153,33,Female,10764,616,4.9,43,1.76,Tired
1449,42,Male,11893,728.1,6.8,68,1.92,Tired
1500,29,Male,13842,771.4,6,87,3.47,Happy
1072,24,Female,5723,512.9,5.4,26,3.22,Tired
1712,56,Female,12604,689.1,5.8,73,2.01,Happy
1295,34,Male,6203,423.6,9.2,57,3.06,Happy
1016,28,Male,3976,322.3,9.6,64,3.35,Neutral
1640,23,Male,8426,510.7,5.4,28,2.93,Happy
1216,40,Male,9619,514.9,7.6,74,2.71,Happy
1060,44,Female,15702,795.6,5.6,71,3.27,Neutral
1938,23,Male,7486,438.9,6,68,3.04,Tired
1615,55,Female,7490,535.5,3.9,74,1.65,Neutral
1041,19,Male,15114,878.6,10,89,2.37,Neutral
1024,39,Male,19328,900,8.6,22,2.11,Neutral
1038,37,Male,6973,445.2,6,87,3.31,Happy
1802,42,Female,14447,815.1,7.4,57,2.09,Neutral
1130,32,Female,16858,872.4,6.4,89,1.97,Happy
1497,46,Male,14171,817.6,8.4,68,3.22,Happy
1228,25,Female,17317,845.4,6.5,0,2.68,Happy
1107,54,Female,6521,417,6.7,64,3.98,Happy
1171,50,Male,13891,791.9,6,48,1.9,Tired
1434,39,Male,17795,900,7.9,68,2.14,Happy
1477,22,Female,11687,713.8,10,43,3.29,Happy
1101,56,Female,1246,206.9,6.6,40,1.6,Neutral
1865,35,Female,12009,702,6.6,42,3.42,Neutral
1523,55,Male,3171,354.2,7,47,1.65,Happy
1274,54,Male,12523,624.1,7.4,51,2.93,Tired
1612,47,Female,16528,860.9,6.6,41,1.21,Tired
1043,48,Male,16276,750.2,6.4,81,2.53,Neutral
1954,27,Male,8457,611.8,7.1,86,1.54,Tired
1816,32,Female,3060,256.5,4.4,0,3.85,Neutral
1956,59,Female,4334,363.9,6.2,84,1.75,Tired
1016,35,Male,14087,763.2,4,0,1.92,Tired
